iata,name,city,country,region,lat,lon,size
NBO,Jomo Kenyatta International Airport,Nairobi,KE,KE-47,-1.318886,36.928233,large
NBS,Changbaishan Airport,Baishan,CN,CN-22,42.066944,127.602222,medium
NCA,North Caicos Airport,North Caicos,TC,TC-NC,21.916094,-71.942954,medium
NCE,Nice-Côte d'Azur Airport,"Nice, Alpes-Maritimes",FR,FR-PAC,43.658401,7.21587,large
NCL,Newcastle International Airport,"Newcastle upon Tyne, Tyne and Wear",GB,GB-ENG,55.037958,-1.689577,large
NCN,Chenega Bay Airport,Chenega,US,US-AK,60.077602,-147.99468,small
NCU,Nukus International Airport,Nukus,UZ,UZ-QR,42.4884,59.623299,large
NCY,Annecy Meythet airport,Annecy,FR,FR-ARA,45.928947,6.0987,medium
NDB,Nouadhibou International Airport,Nouadhibou,MR,MR-08,20.932404,-17.030199,large
NDC,Nanded Airport,Nanded,IN,IN-MM,19.1833,77.316704,medium
NDG,Qiqihar Sanjiazi Airport,Qiqihar,CN,CN-23,47.229969,123.914179,large
NDJ,N'Djamena International Airport,N'Djamena,TD,TD-ND,12.1337,15.034,large
NDR,Nador Al Aaroui International Airport,Al Aaroui,MA,MA-02,34.9888,-3.02821,large
NDU,Rundu Airport,Rundu,NA,NA-KE,-17.956499,19.7194,medium
NDY,Sanday Airport,Sanday,GB,GB-SCT,59.250301,-2.57667,small
NEC,Necochea Airport,Necochea,AR,AR-B,-38.490746,-58.816337,medium
NER,Chulman Airport,Neryungri,RU,RU-SA,56.913898468018,124.91400146484,medium
NEV,Vance W. Amory International Airport,Charlestown,KN,KN-U-A,17.2057,-62.589901,medium
NGB,Ningbo Lishe International Airport,Ningbo,CN,CN-33,29.82670021057129,121.46199798583984,large
NGE,N'Gaoundéré Airport,N'Gaoundéré,CM,CM-AD,7.3570098876953125,13.559200286865234,medium
NGI,Ngau Airport,Ngau,FJ,FJ-E,-18.115600585899998,179.339996338,small
NGK,Nogliki Airport,Nogliki,RU,RU-SAK,51.783955,143.141785,small
NGO,Chubu Centrair International Airport,Tokoname,JP,JP-23,34.858398,136.804993,large
NGQ,Ngari Gunsa Airport,Shiquanhe,CN,CN-54,32.09794,80.053971,medium
NGS,Nagasaki Airport,Nagasaki,JP,JP-42,32.916901,129.914001,large
NHV,Nuku Hiva Airport,Nuku Hiva,PF,PF-U-A,-8.7956,-140.229004,medium
NIB,Nikolai Airport,Nikolai,US,US-AK,63.017949,-154.360399,small
NIM,Diori Hamani International Airport,Niamey,NE,NE-8,13.4815,2.18361,large
NIU,Naiu Airport,Naiu Atoll,PF,PF-U-A,-16.119296,-146.368768,small
NJC,Nizhnevartovsk Airport,Nizhnevartovsk,RU,RU-KHM,60.949299,76.483597,large
NJF,Al Najaf International Airport,Najaf,IQ,IQ-NA,31.991116,44.405019,large
NKC,Nouakchott–Oumtounsy International Airport,Nouakchott,MR,MR-NKC,18.31,-15.969722,large
NKG,Nanjing Lukou International Airport,Nanjing,CN,CN-32,31.735032,118.865949,large
NKM,Nagoya Airport / JASDF Komaki Air Base,Nagoya,JP,JP-23,35.255759,136.924095,medium
NKT,Şırnak Şerafettin Elçi Airport,Şırnak,TR,TR-73,37.3647,42.0582,medium
NLA,Simon Mwansa Kapwepwe International Airport,Ndola,ZM,ZM-08,-12.96513,28.515624,large
NLD,Quetzalcóatl International Airport,Nuevo Laredo,MX,MX-TAM,27.443899,-99.570503,medium
NLF,Darnley Island Airport,Darnley Island,AU,AU-QLD,-9.579176,143.780276,small
NLG,Nelson Lagoon Airport,Nelson Lagoon,US,US-AK,56.0075,-161.160004,small
NLH,Ninglang Luguhu Airport,Ninglang,CN,CN-53,27.5403,100.7593,medium
NLI,Nikolayevsk-na-Amure Airport,Nikolayevsk-na-Amure Airport,RU,RU-KHA,53.154999,140.649994,medium
NLK,Norfolk Island International Airport,Burnt Pine,NF,NF-U-A,-29.041759,167.939474,medium
NLT,Xinyuan Nalati Airport,Xinyuan,CN,CN-65,43.4318,83.3786,medium
NLU,Felipe Ángeles International Airport,Mexico City,MX,MX-MEX,19.743824,-99.01507,large
NMA,Namangan International Airport,Namangan,UZ,UZ-NG,40.984622,71.5578,large
NME,Nightmute Airport,Nightmute,US,US-AK,60.469129,-164.70407,small
NMF,Maafaru International Airport,Noonu Atoll,MV,MV-25,5.817407,73.468404,medium
NMI,Navi Mumbai International Airport,Navi Mumbai,IN,IN-MM,18.984597,73.065253,large
NNB,Santa Ana Airport,Santa Ana Island,SB,SB-MK,-10.847994,162.454108,small
NNG,Nanning Wuxu International Airport,Nanning (Jiangnan),CN,CN-45,22.598071,108.181922,large
NNM,Naryan Mar Airport,Naryan Mar,RU,RU-NEN,67.639999,53.121899,medium
NNR,Connemara Regional Airport,Inverin,IE,IE-G,53.23030090332031,-9.467780113220215,small
NNT,Nan Airport,,TH,TH-55,18.807899475097656,100.78299713134766,medium
NNY,Nanyang Jiangying Airport,Nanyang (Wancheng),CN,CN-41,32.982696,112.617467,small
NOB,Nosara Airport,Nicoya,CR,CR-G,9.976490020750001,-85.65299987790002,medium
NOC,Ireland West Airport Knock,Charlestown,IE,IE-MO,53.910439,-8.817002,large
NOD,Norden-Norddeich Airport,Norddeich,DE,DE-NI,53.633057,7.190278,small
NOJ,Noyabrsk Airport,Noyabrsk,RU,RU-YAN,63.18330001831055,75.2699966430664,medium
NOP,Sinop Airport,Sinop,TR,TR-57,42.018313,35.071774,medium
NOS,Nosy Be International Airport,Nosy Be,MG,MG-D,-13.3121,48.3148,large
NOU,La Tontouta International Airport,Nouméa (La Tontouta),NC,NC-03,-22.014601,166.212997,large
NOV,Albano Machado Airport,Huambo,AO,AO-HUA,-12.8089,15.7605,medium
NOZ,Spichenkovo Airport,Novokuznetsk,RU,RU-KEM,53.811401,86.877197,medium
NPE,Hawke's Bay Airport,Napier,NZ,NZ-HKB,-39.465801,176.869995,medium
NPL,New Plymouth Airport,New Plymouth,NZ,NZ-TKI,-39.00859832763672,174.1790008544922,medium
NPO,Nanga Pinoh Airport,Nanga Pinoh-Borneo Island,ID,ID-KB,-0.34864,111.746155,medium
NPT,Newport State Airport,Newport,US,US-RI,41.532207,-71.281039,medium
NQN,Presidente Perón International Airport,Neuquén,AR,AR-Q,-38.949001,-68.155701,large
NQU,Reyes Murillo Airport,Nuquí,CO,CO-CHO,5.710348,-77.261868,small
NQY,Cornwall Airport Newquay,Newquay,GB,GB-ENG,50.440601,-4.99541,medium
NQZ,Nursultan Nazarbayev International Airport,Astana,KZ,KZ-AST,51.027035,71.467094,large
NRA,Narrandera Airport,Narrandera,AU,AU-NSW,-34.7022018433,146.511993408,medium
NRD,Norderney Airport,Norderney,DE,DE-NI,53.706944,7.23,small
NRK,Norrköping Airport,Norrköping,SE,SE-E,58.586299896240234,16.250600814819336,medium
NRL,North Ronaldsay Airport,North Ronaldsay,GB,GB-SCT,59.3675003052,-2.43443989754,small
NRN,Weeze (Niederrhein) Airport,Weeze,DE,DE-NW,51.601362,6.141228,large
NRR,José Aponte de la Torre Airport,Ceiba,PR,PR-U-A,18.247262,-65.63979,medium
NRT,Narita International Airport,Narita,JP,JP-12,35.76858,140.388714,large
NSH,Nowshahr Airport,Nowshahr,IR,IR-02,36.664286,51.46273,medium
NSI,Yaoundé Nsimalen International Airport,Yaoundé,CM,CM-CE,3.72256,11.5533,large
NSK,Alykel International Airport,Norilsk,RU,RU-KYA,69.307951,87.325906,large
NSN,Nelson Airport,Nelson,NZ,NZ-NSN,-41.296709,173.224323,medium
NST,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,TH,TH-80,8.539620399475098,99.9447021484375,medium
NTE,Nantes Atlantique Airport,Nantes,FR,FR-PDL,47.153198,-1.61073,medium
NTG,Nantong Xingdong International Airport,Nantong (Tongzhou),CN,CN-32,32.073566,120.980076,medium
NTL,Newcastle Airport,Williamtown,AU,AU-NSW,-32.796114,151.835025,large
NTN,Normanton Airport,Normanton,AU,AU-QLD,-17.68409,141.069664,medium
NTQ,Noto Satoyama Airport,Wajima,JP,JP-17,37.293098,136.962006,medium
NTT,Kuini Lavenia Airport,Niuatoputapu,TO,TO-03,-15.977297,-173.791089,small
NTX,Ranai Airport,Ranai-Natuna Besar Island,ID,ID-KR,3.90871,108.388,medium
NUE,Nuremberg Airport,Nuremberg,DE,DE-BY,49.498699,11.078056,large
NUI,Nuiqsut Airport,Nuiqsut,US,US-AK,70.209999,-151.005998,medium
NUL,Nulato Airport,Nulato,US,US-AK,64.729301,-158.074005,small
NUM,Neom Bay Airport,Sharma,SA,SA-07,27.924261,35.29358,large
NUP,Nunapitchuk Airport,Nunapitchuk,US,US-AK,60.905591,-162.440454,small
NUS,Norsup Airport,Norsup,VU,VU-MAP,-16.0797,167.401001,small
NUX,Novy Urengoy Airport,Novy Urengoy,RU,RU-YAN,66.06939697265625,76.52030181884766,medium
NVA,Benito Salas Airport,Neiva,CO,CO-HUI,2.95015,-75.294,medium
NVI,Navoi International Airport,Navoi,UZ,UZ-NW,40.117599,65.172658,medium
NVT,Ministro Victor Konder International Airport,Navegantes,BR,BR-SC,-26.879431,-48.650979,large
NWI,Norwich Airport,"Norwich, Norfolk",GB,GB-ENG,52.6758,1.28278,medium
NYA,Nyagan Airport,Nyagan,RU,RU-KHM,62.110001,65.614998,medium
NYI,Sunyani Airport,Sunyani,GH,GH-BO,7.36183,-2.32876,medium
NYK,Nanyuki Civil Airport,Gathiuru,KE,KE-19,-0.062352,37.041296,medium
NYM,Nadym Airport,Nadym,RU,RU-YAN,65.48090362548828,72.69889831542969,medium
NYO,Stockholm Skavsta Airport,Nyköping,SE,SE-D,58.789656,16.911479,large
NYT,Nay Pyi Taw International Airport,Naypyitaw,MM,MM-04,19.623501,96.200996,large
NYU,Bagan Airport,Nyaung U,MM,MM-04,21.178800582885742,94.9301986694336,small
NZC,Maria Reiche Neuman Airport,Nazca,PE,PE-ICA,-14.854,-74.961502,medium
NZG,Nizhneangarsk International Airport,Nizhneangarsk,RU,RU-BU,55.8008,109.595001,small
NZH,Manzhouli Xijiao Airport,Manzhouli,CN,CN-15,49.566667,117.33,medium
NZL,Zhalantun Genghis Khan Airport,Zhalantun,CN,CN-15,47.865942,122.768662,medium
OAJ,Albert J Ellis Airport,Richlands,US,US-NC,34.829201,-77.612099,medium
OAK,Oakland San Francisco Bay Airport,Oakland,US,US-CA,37.720085,-122.221184,large
OAL,Cacoal Airport,Cacoal,BR,BR-RO,-11.496,-61.4508,small
OAX,Xoxocotlán International Airport,Oaxaca,MX,MX-OAX,16.998773,-96.726092,large
OBN,Oban Airport,North Connel,GB,GB-SCT,56.463501,-5.39967,small
OBO,Tokachi-Obihiro Airport,Obihiro,JP,JP-01,42.7332992554,143.216995239,medium
OBU,Kobuk Airport,Kobuk,US,US-AK,66.9123,-156.897003,small
OBX,Obo Airport,Obo,PG,PG-WPD,-7.590622421369999,141.324262619,small
OCC,Francisco De Orellana Airport,Coca,EC,EC-D,-0.462886,-76.986801,medium
OCE,Ocean City Municipal Airport,Ocean City,US,US-MD,38.310398,-75.124001,medium
OCJ,Ian Fleming International Airport,Boscobel,JM,JM-05,18.404079,-76.969754,medium
OCS,Corisco International Airport,Corisco Island,GQ,GQ-LI,0.910937,9.33027,large
ODB,Córdoba Airport,Córdoba,ES,ES-AN,37.841999,-4.84888,medium
ODE,Odense Hans Christian Andersen Airport,Odense,DK,DK-83,55.475307,10.327206,large
ODN,Long Seridan Airport,Long Seridan,MY,MY-13,3.976087,115.067303,small
ODO,Bodaybo Airport,Bodaybo,RU,RU-IRK,57.866100311299995,114.242996216,small
ODY,Oudomsay Airport,Oudomsay,LA,LA-OU,20.68269920349121,101.99400329589844,small
OEC,Oecusse Route of the Sandalwood International Airport,Oecussi-Ambeno,TL,TL-OE,-9.198419,124.337873,large
OER,Örnsköldsvik Airport,Örnsköldsvik,SE,SE-Y,63.40829849243164,18.989999771118164,medium
OES,Antoine de Saint Exupéry Airport,San Antonio Oeste,AR,AR-R,-40.7512,-65.0343,small
OFU,Ofu Airport,Ofu,AS,AS-MA,-14.1844,-169.669998,small
OGD,Ogden Hinckley Airport,Ogden,US,US-UT,41.195899963379,-112.0120010376,medium
OGG,Kahului International Airport,Kahului,US,US-HI,20.896263,-156.431837,large
OGL,Eugene F. Correia International Airport,Ogle,GY,GY-DE,6.805881,-58.107657,medium
OGN,Yonaguni Airport,Yonaguni,JP,JP-47,24.467298,122.979827,medium
OGS,Ogdensburg International Airport,Ogdensburg,US,US-NY,44.6819,-75.4655,medium
OGU,Ordu–Giresun Airport,Ordu,TR,TR-52,40.966872,38.085995,medium
OGX,Ain Beida Airport,Ouargla,DZ,DZ-30,31.9172,5.41278,medium
OGZ,Vladikavkaz Beslan International Airport,Beslan,RU,RU-SE,43.205101,44.606602,medium
OHD,Ohrid St. Paul the Apostle Airport,Ohrid,MK,MK-003,41.18,20.7423,large
OHE,Mohe Gulian Airport,Mohe,CN,CN-23,52.916871,122.422759,medium
OHO,Okhotsk Airport,Okhotsk,RU,RU-KHA,59.410065,143.056503,medium
OHS,Suhar International Airport,Suhar,OM,OM-BA,24.38604,56.62541,large
OIM,Oshima Airport,Izu Oshima,JP,JP-13,34.782001495399996,139.36000061,medium
OIR,Okushiri Airport,Okushiri Island,JP,JP-01,42.0717010498,139.432998657,medium
OIT,Oita Airport,Oita,JP,JP-44,33.479400634799994,131.736999512,medium
OJU,Tanjung Api Airport,Tojo Una-Una,ID,ID-ST,-0.865437,121.628625,small
OKA,Naha International Airport,Naha,JP,JP-47,26.192437,127.639804,large
OKC,OKC Will Rogers World Airport,Oklahoma City,US,US-OK,35.393388,-97.598248,large
OKD,Sapporo Okadama Airport,Sapporo,JP,JP-01,43.117447,141.38134,medium
OKE,Okinoerabu Airport,Wadomari,JP,JP-46,27.431604,128.705564,medium
OKI,Oki Global Geopark Airport,Okinoshima,JP,JP-32,36.178388,133.323566,medium
OKJ,Okayama Momotaro Airport,Okayama,JP,JP-33,34.756901,133.854996,large
OKL,Oksibil Airport,Oksibil,ID,ID-PP,-4.9071,140.6277,medium
OKR,Yorke Island Airport,Yorke Island,AU,AU-QLD,-9.752801,143.405673,small
OKY,Oakey Army Aviation Centre,,AU,AU-QLD,-27.409262,151.736727,medium
OLA,Ørland Airport,Ørland,NO,NO-50,63.69889831542969,9.604000091552734,medium
OLB,Olbia Costa Smeralda Airport,Olbia (SS),IT,IT-88,40.898953,9.518457,large
OLF,L M Clayton Airport,Wolf Point,US,US-MT,48.094501,-105.574997,medium
OLH,Old Harbor Airport,Old Harbor,US,US-AK,57.218102,-153.270004,small
OLJ,North West Santo Airport,Olpoi,VU,VU-SAM,-14.881699562099998,166.557998657,small
OLM,Olympia Regional Airport,Olympia,US,US-WA,46.969399,-122.903,medium
OLP,Olympic Dam Airport,Olympic Dam,AU,AU-SA,-30.483861,136.876699,small
OLZ,Olyokminsk Airport,Olyokminsk,RU,RU-SA,60.401833,120.476094,medium
OMA,Eppley Airfield,Omaha,US,US-NE,41.3032,-95.894096,large
OMD,Oranjemund Airport,Oranjemund,NA,NA-KA,-28.585318,16.44638,medium
OME,Nome Airport,Nome,US,US-AK,64.51219940185547,-165.44500732421875,medium
OMH,Urmia Airport,Urmia,IR,IR-04,37.6680984497,45.0686988831,medium
OMN,Zomin Airport,Zomin,UZ,UZ-JI,40.01402,68.41103,medium
OMO,Mostar International Airport,Mostar,BA,BA-BIH,43.282489,17.846101,large
OMR,Oradea International Airport,Oradea,RO,RO-BH,47.025299,21.9025,large
OMS,Omsk Central Airport,Omsk,RU,RU-OMS,54.963124,73.312418,large
OND,Ondangwa Airport,Ondangwa,NA,NA-ON,-17.878201,15.9526,medium
ONG,Mornington Island Airport,,AU,AU-QLD,-16.662500381469727,139.17799377441406,small
ONJ,Odate Noshiro Airport,Kitaakita,JP,JP-05,40.191898,140.371002,medium
ONQ,Zonguldak Çaycuma Airport,Zonguldak,TR,TR-67,41.506401,32.0886,medium
ONT,Ontario International Airport,Ontario,US,US-CA,34.056,-117.600998,large
ONX,Enrique Adolfo Jimenez Airport,Colón,PA,PA-3,9.35664,-79.867401,medium
OOK,Toksook Bay Airport,Toksook Bay,US,US-AK,60.541401,-165.087006,small
OOL,Gold Coast Airport,Gold Coast,AU,AU-QLD,-28.165962,153.506641,large
OOM,Cooma Snowy Mountains Airport,Cooma,AU,AU-NSW,-36.300445,148.972408,medium
OPF,Miami-Opa Locka Executive Airport,Miami,US,US-FL,25.907,-80.278397,medium
OPO,Francisco de Sá Carneiro Airport,Porto,PT,PT-13,41.2481002808,-8.68138980865,large
OPP,Salinópolis Airport,Salinópolis,BR,BR-PA,-0.696111,-47.336111,small
OPS,Presidente João Batista Figueiredo Airport,Sinop,BR,BR-MT,-11.885001,-55.586109,small
OPU,Balimo Airport,Balimo,PG,PG-WPD,-8.05000019073,142.932998657,medium
ORB,Örebro Airport,Örebro,SE,SE-T,59.22370147705078,15.038000106811523,medium
ORD,Chicago O'Hare International Airport,Chicago,US,US-IL,41.9786,-87.9048,large
ORF,Norfolk International Airport,Norfolk,US,US-VA,36.895341,-76.201,large
ORG,Zorg en Hoop Airport,Paramaribo,SR,SR-PM,5.811211,-55.192299,small
ORH,Worcester Regional Airport,Worcester,US,US-MA,42.2673,-71.875702,medium
ORI,Port Lions Airport,Port Lions,US,US-AK,57.884905,-152.847719,small
ORK,Cork International Airport,Cork,IE,IE-CO,51.841301,-8.49111,large
ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,Es-Sénia,DZ,DZ-31,35.620648,-0.622486,large
ORT,Northway Airport,Northway,US,US-AK,62.9613,-141.929001,medium
ORU,Juan Mendoza International Airport,Oruro,BO,BO-O,-17.956151,-67.075829,large
ORV,Robert (Bob) Curtis Memorial Airport,Noorvik,US,US-AK,66.817902,-161.018997,small
ORY,Paris-Orly Airport,"Paris (Orly, Val-de-Marne)",FR,FR-IDF,48.729499,2.358963,large
ORZ,H.E Alfredo Martinez (Tower Hill) Airstrip,Orange Walk,BZ,BZ-OW,18.046767,-88.583858,small
OSD,Åre Östersund Airport,Östersund,SE,SE-Z,63.193546,14.504168,medium
OSI,Osijek Airport,Osijek(Klisa),HR,HR-14,45.462355,18.811278,medium
OSL,Oslo-Gardermoen International Airport,Oslo (Gardermoen),NO,NO-32,60.193901,11.1004,large
OSR,Leoš Janáček Airport Ostrava,Mošnov,CZ,CZ-MO,49.696301,18.111099,large
OSS,Osh International Airport,Osh,KG,KG-O,40.609001,72.793297,large
OST,Ostend-Bruges International Airport,Oostende,BE,BE-VWV,51.1998,2.874673,large
OSW,Orsk Airport,Orsk,RU,RU-ORE,51.072498,58.5956,medium
OSY,Namsos Airport,Namsos,NO,NO-50,64.472198,11.5786,small
OTD,Raul Arias Espinoza Airport,Contadora Island,PA,PA-8,8.62876,-79.034698,small
OTH,Southwest Oregon Regional Airport,North Bend,US,US-OR,43.41709899902344,-124.24600219726562,medium
OTP,Bucharest Henri Coandă International Airport,Otopeni,RO,RO-IF,44.571792,26.103285,large
OTS,Anacortes Airport,Anacortes,US,US-WA,48.498513,-122.662513,small
OTZ,Ralph Wien Memorial Airport,Kotzebue,US,US-AK,66.88469696,-162.598999,medium
OUA,Ouagadougou Thomas Sankara International Airport,Ouagadougou,BF,BF-KAD,12.3532,-1.51242,large
OUD,Oujda Angads Airport,Ahl Angad,MA,MA-02,34.789558,-1.926041,large
OUI,Ouessant Airport,Ushant,FR,FR-BRE,48.4632,-5.06358,small
OUL,Oulu Airport,Oulu / Oulunsalo,FI,FI-14,64.930099,25.354601,large
OUZ,Tazadit Airport,Zouérate,MR,MR-11,22.757345,-12.482228,medium
OVB,Novosibirsk Tolmachevo Airport,Novosibirsk,RU,RU-NVS,55.019756,82.618675,large
OVD,Asturias Airport,Ranón,ES,ES-AS,43.563599,-6.03462,large
OVS,Sovetskiy Airport,Sovetskiy,RU,RU-KHM,61.326622009277344,63.60191345214844,medium
OWB,Owensboro Daviess County Airport,Owensboro,US,US-KY,37.74010086,-87.16680145,medium
OXB,Osvaldo Vieira International Airport,Bissau,GW,GW-BS,11.894262,-15.653596,large
OYE,Oyem Airport,Oyem,GA,GA-9,1.5431100130081177,11.581399917602539,medium
OZC,Labo Airport,Ozamiz,PH,PH-MSC,8.17851,123.842003,medium
OZG,Zagora Airport,Zagora,MA,MA-08,30.265788,-5.860808,large
OZZ,Ouarzazate International Airport,Ouarzazate,MA,MA-08,30.9391,-6.90943,large
PAB,Bilaspur Airport,Bilaspur,IN,IN-CT,21.9884,82.111,medium
PAC,Marcos A. Gelabert International Airport,Albrook,PA,PA-8,8.97334,-79.555603,medium
PAD,Paderborn Lippstadt Airport,Büren,DE,DE-NW,51.612527,8.617459,large
PAE,Seattle Paine Field International Airport,Everett,US,US-WA,47.9063,-122.281998,medium
PAG,Pagadian Airport,Pagadian,PH,PH-ZAS,7.825632,123.459635,medium
PAH,Barkley Regional Airport,Paducah,US,US-KY,37.06079864501953,-88.7738037109375,medium
PAP,Toussaint Louverture International Airport,Port-au-Prince,HT,HT-OU,18.580023,-72.292596,large
PAS,Paros National Airport,Paros,GR,GR-L,37.020495,25.113195,small
PAT,Jay Prakash Narayan Airport,Patna,IN,IN-BR,25.591299,85.087997,medium
PAV,Paulo Afonso Airport,Paulo Afonso,BR,BR-BA,-9.40088,-38.250599,medium
PAZ,El Tajín National Airport,Poza Rica,MX,MX-VER,20.6026992798,-97.46080017090001,medium
PBC,Hermanos Serdán International Airport,Puebla,MX,MX-PUE,19.158465,-98.371582,large
PBD,Porbandar Airport,Porbandar,IN,IN-GJ,21.649524,69.656405,medium
PBG,Plattsburgh International Airport,Plattsburgh,US,US-NY,44.650902,-73.468102,medium
PBH,Paro International Airport,Paro,BT,BT-11,27.4032,89.424599,large
PBI,President Donald J. Trump International Airport,West Palm Beach,US,US-FL,26.683201,-80.095596,large
PBJ,Tavie Airport,Paama Island,VU,VU-MAP,-16.431955,168.235511,small
PBM,Johan Adolf Pengel International Airport,Paramaribo,SR,SR-PR,5.45283,-55.187801,large
PBO,Paraburdoo Airport,Paraburdoo,AU,AU-WA,-23.1711006165,117.745002747,medium
PBR,Puerto Barrios Airport,Puerto Barrios,GT,GT-IZ,15.7309,-88.583801,medium
PBU,Putao Airport,Putao,MM,MM-11,27.32990074157715,97.42630004882812,medium
PCL,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,PE,PE-UCA,-8.378064,-74.574495,large
PCN,Picton Aerodrome,Koromiko,NZ,NZ-MBH,-41.346099853516,173.95599365234,small
PCP,Principe Airport,São Tomé & Príncipe,ST,ST-P,1.661155,7.411081,medium
PCR,German Olano Airport,Puerto Carreño,CO,CO-VID,6.18472,-67.4932,medium
PDA,Obando Cesar Gaviria Trujillo Airport,Puerto Inírida,CO,CO-GUA,3.85353,-67.9062,medium
PDB,Pedro Bay Airport,Pedro Bay,US,US-AK,59.796925,-154.129994,small
PDG,Minangkabau International Airport,Padang (Katapiang),ID,ID-SB,-0.785964,100.280384,large
PDK,DeKalb Peachtree Airport,Atlanta,US,US-GA,33.87633,-84.30213,medium
PDL,João Paulo II Airport,Ponta Delgada,PT,PT-20,37.7411994934,-25.6979007721,large
PDM,Capt. J. Montenegro Airport,Pedasí,PA,PA-7,7.534801,-80.043347,small
PDO,Pendopo Airport,Talang Gudang-Sumatra Island,ID,ID-SS,-3.2860701084136963,103.87999725341797,medium
PDP,Capitan Corbeta CA Curbelo International Airport,Punta del Este,UY,UY-MA,-34.855099,-55.094299,medium
PDS,Piedras Negras International Airport,Piedras Negras,MX,MX-COA,28.627873,-100.53524,medium
PDT,Eastern Oregon Regional Airport at Pendleton,Pendleton,US,US-OR,45.695099,-118.841003,medium
PDV,Plovdiv International Airport,Plovdiv,BG,BG-16,42.067799,24.8508,large
PDX,Portland International Airport,Portland,US,US-OR,45.588699,-122.598,large
PED,Pardubice Airport,Pardubice,CZ,CZ-PA,50.015049,15.73981,large
